feature,mean_abs_shap,corr,year,area,season
wind_direction_category_NW,1.3072848,-0.9798988256515476,2001,Sierra Nevada,winter
wind_direction_category_W,1.3211766,-0.9789056677590227,2001,Sierra Nevada,winter
wind_direction_category_SW,1.3490919,-0.9813952672857368,2001,Sierra Nevada,winter
wind_direction_category_S,1.4043567,-0.9920297795589332,2001,Sierra Nevada,winter
veg_group_Grassland,0.018434864,-0.5094307087704072,2001,Sierra Nevada,all
veg_group_Conifer Forest,0.021608742,0.7802863961446602,2001,Sierra Nevada,all
SWE,0.028605616,-0.6487983056068322,2001,Sierra Nevada,all
wind_speed,0.031836204,0.046842845519837015,2001,Sierra Nevada,all
specific_humidity,0.032817062,-0.5355484706602571,2001,Sierra Nevada,all
max_relative_humidity,0.053722247,-0.4689613810708386,2001,Sierra Nevada,all
min_relative_humidity,0.06918163,-0.7546192895443666,2001,Sierra Nevada,all
line_density_km_per_cell,0.09959291,0.79708150445662,2001,Sierra Nevada,all
precipitation_amount,0.111742415,0.027378223985699487,2001,Sierra Nevada,all
min_air_temperature,0.13566971,-0.8652191262993381,2001,Sierra Nevada,all
LAI,0.14451985,0.8911990132809193,2001,Sierra Nevada,all
slope_max,0.16094242,0.9069969205894565,2001,Sierra Nevada,all
dead_fuel_moisture_100hr,0.16595155,-0.8411023066374479,2001,Sierra Nevada,all
dead_fuel_moisture_1000hr,0.18237866,-0.7262702723271168,2001,Sierra Nevada,all
surface_downwelling_shortwave_flux_in_air,0.25545213,0.9180161535609764,2001,Sierra Nevada,all
max_air_temperature,0.422182,0.9158250177312818,2001,Sierra Nevada,all
road_density_km_km2,0.43163756,0.6581663442473695,2001,Sierra Nevada,all
wind_direction_category_E,0.48389292,-0.9726314738273268,2001,Sierra Nevada,all
wind_direction_category_SE,0.6318827,-0.9878092433860602,2001,Sierra Nevada,all
wind_direction_category_NE,0.808057,-0.9870009029354665,2001,Sierra Nevada,all
wind_direction_category_N,1.0478324,-0.9851394195859103,2001,Sierra Nevada,all
wind_direction_category_W,1.4680842,-0.9867894532551104,2001,Sierra Nevada,all
wind_direction_category_SW,1.5712981,-0.9869139399078031,2001,Sierra Nevada,all
wind_direction_category_NW,1.7666781,-0.9914450490666145,2001,Sierra Nevada,all
wind_direction_category_S,1.9690303,-0.9921434350277025,2001,Sierra Nevada,all
veg_group_Conifer Forest,0.01639703,0.7682527775853444,2001,South Coast,summer
veg_group_Chaparral,0.026353827,0.683281152796062,2001,South Coast,summer
veg_group_Grassland,0.02745559,-0.7219204250662529,2001,South Coast,summer
specific_humidity,0.033597186,0.07972691371420243,2001,South Coast,summer
