feature,mean_abs_shap,corr,year,area,season
surface_downwelling_shortwave_flux_in_air,0.14370005,0.47919015396529757,2002,Sierra Nevada,winter
LAI,0.14950706,0.8116850915088294,2002,Sierra Nevada,winter
dead_fuel_moisture_1000hr,0.310442,-0.8545644950482019,2002,Sierra Nevada,winter
road_density_km_km2,0.3216355,0.7004401620442852,2002,Sierra Nevada,winter
max_air_temperature,0.36783475,0.9167377217787576,2002,Sierra Nevada,winter
population_density,0.74033433,0.4035005887444753,2002,Sierra Nevada,winter
veg_Native Chapparal ,0.045012858,0.31088374872391883,2002,South Coast,summer
wind_speed,0.053620823,0.7036254069391822,2002,South Coast,summer
dead_fuel_moisture_100hr,0.057358585,-0.424024115177312,2002,South Coast,summer
wind_direction_category_SW,0.05789264,0.7719575839618736,2002,South Coast,summer
max_relative_humidity,0.06512427,0.6496205922126829,2002,South Coast,summer
specific_humidity,0.068251684,-0.49932031954384,2002,South Coast,summer
min_relative_humidity,0.09118255,-0.6204233295608433,2002,South Coast,summer
slope_max,0.12591782,-0.07366697868130519,2002,South Coast,summer
surface_downwelling_shortwave_flux_in_air,0.14721377,0.8042152765543086,2002,South Coast,summer
LAI,0.15160681,0.28815729727241995,2002,South Coast,summer
line_density_km_per_cell,0.20236538,0.4361077180671961,2002,South Coast,summer
dead_fuel_moisture_1000hr,0.20254114,-0.38977588631513865,2002,South Coast,summer
road_density_km_km2,0.3947078,0.45441357020626616,2002,South Coast,summer
max_air_temperature,0.47115228,0.8940440937230564,2002,South Coast,summer
population_density,0.8293319,0.2630882441843556,2002,South Coast,summer
precipitation_amount,0.047282845,-0.9787064210066545,2002,South Coast,winter
min_air_temperature,0.047481958,-0.11725985740917036,2002,South Coast,winter
dead_fuel_moisture_100hr,0.061767038,-0.08736087610736831,2002,South Coast,winter
max_relative_humidity,0.06756481,0.7190253252161497,2002,South Coast,winter
wind_speed,0.075218916,0.6452799728892028,2002,South Coast,winter
specific_humidity,0.10636897,-0.7851479453257785,2002,South Coast,winter
min_relative_humidity,0.12743598,-0.7220412768674609,2002,South Coast,winter
slope_max,0.14124347,-0.32459429987588645,2002,South Coast,winter
surface_downwelling_shortwave_flux_in_air,0.17984967,0.2749238507278677,2002,South Coast,winter
line_density_km_per_cell,0.19797383,0.3843141061002925,2002,South Coast,winter
LAI,0.22543103,0.4624687879987108,2002,South Coast,winter
dead_fuel_moisture_1000hr,0.2821948,-0.6568464147991866,2002,South Coast,winter
road_density_km_km2,0.35539454,0.33963885674557415,2002,South Coast,winter
max_air_temperature,0.3953369,0.952806481189387,2002,South Coast,winter
population_density,0.8383483,0.2514611925163595,2002,South Coast,winter
veg_Native Conifer Forest ,0.040056184,0.8559593417509003,2003,North Coast,summer
wind_direction_category_N,0.047863163,0.7924454037391148,2003,North Coast,summer
dead_fuel_moisture_100hr,0.056770384,-0.32134379865138946,2003,North Coast,summer
specific_humidity,0.06480638,-0.5952733536889805,2003,North Coast,summer
max_relative_humidity,0.07547728,0.5705625961072697,2003,North Coast,summer
min_relative_humidity,0.0859697,-0.5886255429678582,2003,North Coast,summer
wind_speed,0.08611232,0.7359099487576857,2003,North Coast,summer
LAI,0.13805766,0.6949630276653531,2003,North Coast,summer
line_density_km_per_cell,0.16612661,0.3845962145497091,2003,North Coast,summer
surface_downwelling_shortwave_flux_in_air,0.16732982,0.8261357099988652,2003,North Coast,summer
dead_fuel_moisture_1000hr,0.22048436,-0.9022863216816209,2003,North Coast,summer
road_density_km_km2,0.3271071,0.5902304359593632,2003,North Coast,summer
slope_max,0.37659565,0.4013728032087709,2003,North Coast,summer
max_air_temperature,0.49153864,0.7770543605816845,2003,North Coast,summer
population_density,1.0280876,0.5636547080475928,2003,North Coast,summer
min_air_temperature,0.046590116,-0.2397520324847085,2003,North Coast,winter
veg_Native Conifer Alpine ,0.0744162,0.8111238056579472,2003,North Coast,winter
max_relative_humidity,0.07711272,0.35103025599376475,2003,North Coast,winter
dead_fuel_moisture_100hr,0.08655535,-0.3711822660568564,2003,North Coast,winter
specific_humidity,0.104217604,-0.7614430550026566,2003,North Coast,winter
min_relative_humidity,0.11710721,-0.8082229558856429,2003,North Coast,winter
wind_speed,0.12159524,0.7832490427412797,2003,North Coast,winter
LAI,0.1274533,0.7473598054204277,2003,North Coast,winter
surface_downwelling_shortwave_flux_in_air,0.13524279,0.23558577097635203,2003,North Coast,winter
line_density_km_per_cell,0.14163245,0.16941358087572386,2003,North Coast,winter
slope_max,0.25924045,0.34404696195879,2003,North Coast,winter
road_density_km_km2,0.30285084,0.6322757165032703,2003,North Coast,winter
max_air_temperature,0.3335826,0.8633086387107229,2003,North Coast,winter
dead_fuel_moisture_1000hr,0.3399029,-0.8931009192853098,2003,North Coast,winter
population_density,0.8457069,0.6253981953229759,2003,North Coast,winter
veg_Native Grassland ,0.024605608,-0.8188205076923417,2003,Central Coast,summer
max_relative_humidity,0.044229813,0.42817438376618316,2003,Central Coast,summer
wind_speed,0.05375108,0.7264734982083203,2003,Central Coast,summer
specific_humidity,0.05573961,-0.4131446497521477,2003,Central Coast,summer
min_air_temperature,0.05631103,0.37298310649579824,2003,Central Coast,summer
dead_fuel_moisture_100hr,0.062545635,-0.5868654256962346,2003,Central Coast,summer
min_relative_humidity,0.071083434,-0.7131896943677821,2003,Central Coast,summer
LAI,0.07484515,0.42622095582451547,2003,Central Coast,summer
slope_max,0.10182921,-0.17166337557850014,2003,Central Coast,summer
line_density_km_per_cell,0.16605829,0.7077141153461245,2003,Central Coast,summer
surface_downwelling_shortwave_flux_in_air,0.18844521,0.8423105679593687,2003,Central Coast,summer
dead_fuel_moisture_1000hr,0.21982817,-0.6723059182044832,2003,Central Coast,summer
road_density_km_km2,0.29685465,0.48215931327769074,2003,Central Coast,summer
max_air_temperature,0.5490115,0.8086286696115089,2003,Central Coast,summer
population_density,0.8179722,0.2059689404736035,2003,Central Coast,summer
veg_Non-native forest ,0.033600684,-0.5911576158971229,2003,Central Coast,winter
min_air_temperature,0.042219304,0.2783776740031757,2003,Central Coast,winter
max_relative_humidity,0.050068785,0.23907875855210678,2003,Central Coast,winter
dead_fuel_moisture_100hr,0.067829095,-0.2213212504288197,2003,Central Coast,winter
wind_speed,0.07872031,0.8713897468299666,2003,Central Coast,winter
slope_max,0.08476286,-0.2360717995777703,2003,Central Coast,winter
min_relative_humidity,0.10678746,-0.8572221495456122,2003,Central Coast,winter
specific_humidity,0.108585835,-0.7642709671456691,2003,Central Coast,winter
line_density_km_per_cell,0.12347384,0.3942047680760745,2003,Central Coast,winter
LAI,0.12819397,0.27882555388984764,2003,Central Coast,winter
surface_downwelling_shortwave_flux_in_air,0.19893149,0.6297815945792281,2003,Central Coast,winter
max_air_temperature,0.20451666,0.856877812061701,2003,Central Coast,winter
dead_fuel_moisture_1000hr,0.22987281,-0.8502412061293686,2003,Central Coast,winter
road_density_km_km2,0.28368136,0.3534860978104087,2003,Central Coast,winter
population_density,0.77349514,0.13258690451268493,2003,Central Coast,winter
min_air_temperature,0.04394852,0.4187950220712575,2003,North Interior,summer
wind_speed,0.047034606,0.7432644354937171,2003,North Interior,summer
veg_Native Desert ,0.04991877,-0.9493012085218427,2003,North Interior,summer
min_relative_humidity,0.05788873,-0.5570160392652042,2003,North Interior,summer
dead_fuel_moisture_100hr,0.06896284,-0.4625140105290072,2003,North Interior,summer
specific_humidity,0.07216159,-0.72618207164198,2003,North Interior,summer
veg_Native Grassland ,0.073003836,-0.9691487991418546,2003,North Interior,summer
slope_max,0.08273962,0.17906950739343805,2003,North Interior,summer
LAI,0.08784661,0.7289334074596971,2003,North Interior,summer
line_density_km_per_cell,0.118366584,0.7111981881893763,2003,North Interior,summer
surface_downwelling_shortwave_flux_in_air,0.12949942,0.8024188681620389,2003,North Interior,summer
dead_fuel_moisture_1000hr,0.22833216,-0.8023381383271407,2003,North Interior,summer
road_density_km_km2,0.31222194,0.4678525387099281,2003,North Interior,summer
max_air_temperature,0.35343277,0.8276948136447759,2003,North Interior,summer
population_density,0.67799556,0.4796470901209133,2003,North Interior,summer
veg_Native Desert ,0.05322438,-0.9993686731170617,2003,North Interior,winter
max_relative_humidity,0.054736312,-0.517545007604542,2003,North Interior,winter
min_air_temperature,0.0567373,-0.1949516963729176,2003,North Interior,winter
